brand,menu,category,calories,protein,fat,carbs,sodium,allergens,source_url,source_date,verified,allergen_known,image_url,description,media_source_url,media_checked_at,allergy_source_url,price,price_note,price_source_url,price_checked_at
스타벅스,아이스 우베 코코넛 마키아또,에스프레소,245.0,4.0,5.0,20.0,85.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000007089,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2026/05/[9200000007089]_20260518094337907.jpg,코코넛 베이스에 진한 에스프레소와 부드러운 우베 폼을 더한 음료 크런치한 코코넛칩과 함께 즐길 수 있는 리저브 마키아또,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000007089,2026-08-11,,,매장별 확인,,
스타벅스,피넛 크림 쿠키 아인슈페너,에스프레소,345.0,7.0,6.0,24.0,140.0,계란|우유|밀|땅콩,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000006976,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2026/04/[9200000006976]_20260421123846098.jpg,"제주의 고소함을 가득 담은 시그니처 피넛 아인슈페너의 등장! 진한 땅콩 풍미에 에스프레소를 더하고, 땅콩 크림과 너티 쿠키로 완성한 제주 특화 음료",https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000006976,2026-08-11,,,매장별 확인,,
스타벅스,에스프레소 콘 파나,에스프레소,30.0,1.0,2.0,0.0,5.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=30,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2021/04/[30]_20210415144252244.jpg,"신선한 에스프레소 샷에 풍부한 휘핑크림을 얹은 커피 음료로서, 뜨거운 커피의 맛과 차갑고 달콤한 생크림의 맛을 같이 즐길 수 있는 커피 음료",https://www.starbucks.co.kr/menu/drink_view.do?product_cd=30,2026-08-11,,,매장별 확인,,
스타벅스,에스프레소 마키아또,에스프레소,10.0,0.0,0.0,0.0,0.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=25,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2021/04/[25]_20210415144211211.jpg,"신선한 에스프레소 샷에 우유 거품을 살짝 얹은 커피 음료로써, 강렬한 에스프레소의 맛과 우유의 부드러움을 같이 즐길 수 있는 커피 음료",https://www.starbucks.co.kr/menu/drink_view.do?product_cd=25,2026-08-11,,,매장별 확인,,
스타벅스,스타벅스 1호점 카페 아메리카노,에스프레소,10.0,1.0,0.0,0.0,0.0,,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000005514,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2024/09/[9200000005514]_20240919154516844.jpg,풍부하고 부드러운 바디감의 별다방 블렌드 원두로 내린 에스프레소와 뜨거운 물을 섞어 깔끔하게 즐길 수 있는 스타벅스 이대점만의 블랙 커피 음료,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000005514,2026-08-11,,,매장별 확인,,
스타벅스,아이스 스타벅스 1호점 카페 아메리카노,에스프레소,10.0,1.0,0.0,0.0,0.0,,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000005516,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2024/09/[9200000005516]_20240919154833807.jpg,풍부하고 부드러운 바디감의 별다방 블렌드 원두로 내린 에스프레소와 얼음과 물을 섞어 시원하고 깔끔하게 즐길 수 있는 스타벅스 이대점만의 블랙 커피 음료,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000005516,2026-08-11,,,매장별 확인,,
스타벅스,아이스 카페 아메리카노,에스프레소,10.0,1.0,0.0,0.0,5.0,,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=110563,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2025/06/[110563]_20250626094353711.jpg,진한 에스프레소에 시원한 정수물과 얼음을 더한 깊이와 풍미가 살아있는 커피,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=110563,2026-08-11,,,매장별 확인,,
스타벅스,카페 아메리카노,에스프레소,10.0,1.0,0.0,0.0,5.0,,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=94,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2021/04/[94]_20210430103337006.jpg,진한 에스프레소에 뜨거운 물을 더한 깊이와 풍미가 살아있는 커피,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=94,2026-08-11,,,매장별 확인,,
스타벅스,아이스 카라멜 마키아또,에스프레소,190.0,6.0,4.6,22.0,110.0,우유|대두,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=110582,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2025/06/[110582]_20250626095111658.jpg,향긋한 바닐라 시럽과 시원한 우유에 얼음을 넣고 점을 찍듯이 에스프레소를 부은 후 벌집 모양으로 카라멜 드리즐을 올린 달콤한 커피 음료,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=110582,2026-08-11,,,매장별 확인,,
스타벅스,카라멜 마키아또,에스프레소,200.0,8.0,5.0,22.0,130.0,우유|대두,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=126197,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2021/04/[126197]_20210415154609863.jpg,향긋한 바닐라 시럽과 따뜻한 스팀 밀크 위에 풍성한 우유 거품을 얹고 점을 찍듯이 에스프레소를 부은 후 벌집 모양으로 카라멜 드리즐을 올린 달콤한 커피 음료,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=126197,2026-08-11,,,매장별 확인,,
스타벅스,아이스 카푸치노,에스프레소,110.0,6.0,3.5,9.0,90.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=110601,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2025/06/[110601]_20250626095213930.jpg,풍부하고 진한 에스프레소에 신선한 우유와 우유 거품이 얼음과 함께 들어간 시원하고 부드러운 커피 음료,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=110601,2026-08-11,,,매장별 확인,,
스타벅스,카푸치노,에스프레소,110.0,6.0,3.0,8.0,70.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=38,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2021/04/[38]_20210415154821846.jpg,풍부하고 진한 에스프레소에 따뜻한 우유와 벨벳 같은 우유 거품이 1:1 비율로 어우러져 마무리된 커피 음료,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=38,2026-08-11,,,매장별 확인,,
스타벅스,라벤더 카페 브레베,에스프레소,400.0,8.0,22.0,30.0,140.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000004119,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2022/04/[9200000004119]_20220412083025862.png,진한 리저브 에스프레소 샷과 은은한 라벤더향이 고급스럽게 어우러진 부드럽고 세련된 풍미의 라벤더 카페 브레베,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000004119,2026-08-11,,,매장별 확인,,
스타벅스,밀크카라멜 라떼,에스프레소,310.0,8.0,13.0,22.0,280.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000006235,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2025/06/[9200000006235]_20250604124942828.jpg,부드럽고 달콤한 밀크카라멜의 은은한 풍미와 풍부한 질감을 느낄 수 있는 특별한 우유가 만나 언제나 편안하게 즐길 수 있는 라떼입니다.,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000006235,2026-08-11,,,매장별 확인,,
스타벅스,바닐라 라떼,에스프레소,210.0,8.0,5.0,24.0,130.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000006343,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2025/10/[9200000006343]_20251029141705796.jpg,"달콤한 바닐라의 향을 풍부하고 진한 에스프레소, 부드러운 우유와 함께 즐길 수 있는 라떼입니다.",https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000006343,2026-08-11,,,매장별 확인,,
스타벅스,바닐라 빈 라떼,에스프레소,245.0,9.0,6.0,27.0,150.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000001939,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2021/02/[9200000001939]_20210225094313315.jpg,리저브만을 위한 바닐라 빈 시럽이 부드럽게 어우러진 카페 라떼,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000001939,2026-08-11,,,매장별 확인,,
스타벅스,번트 카라멜 라떼,에스프레소,380.0,12.0,13.0,30.0,250.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000006054,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2025/05/[9200000006054]_20250514142846184.jpg,리저브 에스프레소 커피와 번트 카라멜의 깊고 달콤한 풍미가 어우러진 라떼 음료,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000006054,2026-08-11,,,매장별 확인,,
스타벅스,사케라또 비안코 오버 아이스,에스프레소,270.0,3.0,18.0,14.0,45.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000002095,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2024/03/[9200000002095]_20240318144701881.jpg,얼음과 같이 쉐이킹하여 차가워진 진한 리저브 에스프레소와 하우스 메이드 크림이 어우러진 달콤한 음료,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000002095,2026-08-11,,,매장별 확인,,
스타벅스,스타벅스 1호점 카페 라떼,에스프레소,200.0,10.0,6.0,15.0,150.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000005518,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2024/09/[9200000005518]_20240919154933695.jpg,풍부하고 부드러운 바디감의 별다방 블렌드 원두로 내린 에스프레소와 신선한 우유를 스팀하여 커피 위에 우유 거품을 살짝 얹은 스타벅스 이대점만의 카페 라떼 음료,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000005518,2026-08-11,,,매장별 확인,,
스타벅스,스타벅스 1호점 크림 라떼,에스프레소,215.0,2.0,12.0,19.0,25.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000005522,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2024/09/[9200000005522]_20240919155344866.jpg,"""Coffee & Tea & Spice""스타벅스 첫번째 로고에서 착안한 음료로 스파이시한 향의 달콤하고 부드러운 커피 차이 크림폼, 풍부한 바디감의 별다방 블렌드 원두를 사용한 깊고 부드러운 크림 라떼 음료",https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000005522,2026-08-11,,,매장별 확인,,
스타벅스,스타벅스 꿀 호떡 라떼,에스프레소,360.0,10.0,11.0,23.0,150.0,우유|땅콩,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000006164,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2025/05/[9200000006164]_20250513101130306.jpg,한국의 대표 길거리 음식의 친근하고 익숙한 호떡을 형상화한 음료로 어린시절 추억이 느껴지는 커피 음료 시나몬향과 고소한 견과류가 느껴지는 음료,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000006164,2026-08-11,,,매장별 확인,,
스타벅스,스타벅스 돌체 라떼,에스프레소,215.0,12.0,2.0,32.0,190.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=128692,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2021/04/[128692]_20210426091933665.jpg,스타벅스의 다른 커피 음료보다 더욱 깊은 커피의 맛과 향에 깔끔한 무지방 우유와 부드러운 돌체 시럽이 들어간 음료로 달콤하고 진한 커피 라떼,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=128692,2026-08-11,,,매장별 확인,,
스타벅스,아이스 라벤더 카페 브레베,에스프레소,335.0,6.0,18.0,27.0,110.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000004120,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2022/04/[9200000004120]_20220412082952150.png,진한 리저브 에스프레소 샷과 은은한 라벤더향이 고급스럽게 어우러진 부드럽고 세련된 풍미의 라벤더 카페 브레베,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000004120,2026-08-11,,,매장별 확인,,
스타벅스,아이스 밀크카라멜 라떼,에스프레소,240.0,5.0,10.0,17.0,220.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000006238,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2025/06/[9200000006238]_20250613084659816.jpg,부드럽고 달콤한 밀크카라멜의 은은한 풍미와 풍부한 질감을 느낄 수 있는 특별한 우유가 만나 언제나 편안하게 즐길 수 있는 라떼입니다.,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000006238,2026-08-11,,,매장별 확인,,
스타벅스,아이스 바닐라 라떼,에스프레소,150.0,5.0,3.2,19.0,80.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000006346,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2025/10/[9200000006346]_20251029141759604.jpg,"달콤한 바닐라의 향을 풍부하고 진한 에스프레소, 부드러운 우유와 함께 즐길 수 있는 라떼입니다.",https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000006346,2026-08-11,,,매장별 확인,,
스타벅스,아이스 바닐라 빈 라떼,에스프레소,155.0,5.0,2.9,20.0,75.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000001941,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2021/02/[9200000001941]_20210225094346653.jpg,리저브만을 위한 바닐라 빈 시럽이 부드럽게 어우러진 카페 라떼,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000001941,2026-08-11,,,매장별 확인,,
스타벅스,아이스 스타벅스 1호점 카페 라떼,에스프레소,110.0,6.0,3.2,8.0,80.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000005520,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2024/09/[9200000005520]_20240919155241283.jpg,풍부하고 부드러운 바디감의 별다방 블렌드 원두로 내린 에스프레소와 신선한 우유와 얼음이 만나 고소함과 시원함을 즐길 수 있는 스타벅스 이대점만의 카페 라떼 음료,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000005520,2026-08-11,,,매장별 확인,,
스타벅스,아이스 스타벅스 1호점 크림 라떼,에스프레소,215.0,2.0,12.0,19.0,25.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000005523,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2024/09/[9200000005523]_20240919155443058.jpg,"""Coffee & Tea & Spice""스타벅스 첫번째 로고에서 착안한 음료로 스파이시한 향의 달콤하고 부드러운 커피 차이 크림폼, 풍부한 바디감의 별다방 블렌드 원두를 사용한 깊고 부드러운 크림 라떼 음료",https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000005523,2026-08-11,,,매장별 확인,,
스타벅스,아이스 스타벅스 꿀 호떡 라떼,에스프레소,290.0,6.0,10.0,16.0,80.0,우유|땅콩,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000006165,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2025/05/[9200000006165]_20250513101211857.jpg,한국의 대표 길거리 음식의 친근하고 익숙한 호떡을 형상화한 음료로 어린시절 추억이 느껴지는 커피 음료 시나몬향과 고소한 견과류가 느껴지는 음료,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000006165,2026-08-11,,,매장별 확인,,
스타벅스,아이스 스타벅스 돌체 라떼,에스프레소,190.0,10.0,2.0,28.0,140.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=128695,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2025/06/[128695]_20250626095651684.jpg,스타벅스의 다른 커피 음료보다 더욱 깊은 커피의 맛과 향에 깔끔한 무지방 우유와 부드러운 돌체 시럽이 들어간 음료로 달콤하고 진한 커피 라떼,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=128695,2026-08-11,,,매장별 확인,,
스타벅스,아이스 인절미 크림 라떼,에스프레소,455.0,9.0,16.0,43.0,180.0,우유|대두|밀|땅콩,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000005285,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2024/05/[9200000005285]_20240509131125335.jpg,고소하고 쌉싸름한 맛의 콩고물과 쫀득한 식감의 인절미 젤리를 달콤한 크림이 얹어진 커피와 함께 즐길 수 있는 라떼,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000005285,2026-08-11,,,매장별 확인,,
스타벅스,아이스 카페 라떼,에스프레소,110.0,6.0,3.5,8.0,75.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=110569,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2025/06/[110569]_20250626094801903.jpg,풍부하고 진한 에스프레소에 시원한 우유를 더해 부드럽게 즐길 수 있는 커피,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=110569,2026-08-11,,,매장별 확인,,
스타벅스,인절미 크림 라떼,에스프레소,530.0,12.0,19.0,49.0,250.0,우유|대두|밀|땅콩,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000005284,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2024/05/[9200000005284]_20240509131037171.jpg,고소하고 쌉싸름한 맛의 콩고물과 쫀득한 식감의 인절미 젤리를 달콤한 크림이 얹어진 커피와 함께 즐길 수 있는 라떼,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000005284,2026-08-11,,,매장별 확인,,
스타벅스,제주 비자림 리저브 에스프레소 라떼,에스프레소,240.0,10.0,7.0,22.0,160.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000006575,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2025/10/[9200000006575]_20251013103821201.jpg,"리저브 원두로 만든 라떼에 말차 돌체 베이스를 추가하여 제주 천년의 숲 비자림을 표현한 라떼. 오직 송당에서만 만날 수 있는 음료로, 따뜻한 비자림의 풍미를 느껴보세요.",https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000006575,2026-08-11,,,매장별 확인,,
스타벅스,카페 라떼,에스프레소,180.0,10.0,5.0,13.0,115.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=41,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2021/04/[41]_20210415133833725.jpg,풍부하고 진한 에스프레소가 신선한 스팀 밀크를 만나 부드러워진 커피 위에 우유 거품을 살짝 얹은 커피,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=41,2026-08-11,,,매장별 확인,,
스타벅스,코르타도,에스프레소,115.0,6.0,3.2,8.0,85.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000006338,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2025/10/[9200000006338]_20251029141124907.jpg,진하면서도 부드러운 블론드 리스트레토 3샷에 폼을 살짝 낸 스팀 밀크를 더해 짙은 커피 풍미를 즐길 수 있는 코르타도입니다.,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000006338,2026-08-11,,,매장별 확인,,
스타벅스,아이스 카페 모카,에스프레소,250.0,7.0,8.0,21.0,70.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=110566,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2025/06/[110566]_20250626113005628.jpg,진한 초콜릿 모카 시럽과 풍부한 에스프레소를 신선한 우유 그리고 얼음과 섞어 휘핑크림으로 마무리한 음료로 진한 에스프레소와 초콜릿 맛이 어우러진 커피,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=110566,2026-08-11,,,매장별 확인,,
스타벅스,아이스 화이트 초콜릿 모카,에스프레소,300.0,8.0,10.0,31.0,150.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=110572,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2025/06/[110572]_20250626113205748.jpg,달콤하고 부드러운 화이트 초콜릿 시럽과 에스프레소를 신선한 우유 그리고 얼음과 섞어 휘핑크림으로 마무리한 음료로 달콤함과 강렬한 에스프레소가 부드럽게 어우러진 커피,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=110572,2026-08-11,,,매장별 확인,,
스타벅스,카페 모카,에스프레소,290.0,10.0,9.0,25.0,105.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=46,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2021/04/[46]_20210415134438165.jpg,진한 초콜릿 모카 시럽과 풍부한 에스프레소를 스팀 밀크와 섞어 휘핑크림으로 마무리한 음료로 진한 에스프레소와 초콜릿 맛이 어우러진 커피,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=46,2026-08-11,,,매장별 확인,,
스타벅스,클래식 민트 모카,에스프레소,335.0,4.0,7.0,43.0,200.0,,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000004313,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2022/10/[9200000004313]_20221005145156959.jpg,스타벅스의 클래식인 페퍼민트 모카를 떠올리게 하는 리저브만의 에스프레소 음료 오트음료(식물성 대체유)의 고소함과 다크 초콜릿의 쌉쌀함이 특징인 음료입니다,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000004313,2026-08-11,,,매장별 확인,,
스타벅스,화이트 초콜릿 모카,에스프레소,350.0,11.0,10.0,37.0,200.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=128192,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2021/04/[128192]_20210415155639126.jpg,달콤하고 부드러운 화이트 초콜릿 시럽과 에스프레소를 스팀 밀크와 섞어 휘핑크림으로 마무리한 음료로 달콤함과 강렬한 에스프레소가 부드럽게 어우러진 커피,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=128192,2026-08-11,,,매장별 확인,,
스타벅스,아이스 플랫 화이트,에스프레소,120.0,6.0,3.5,9.0,90.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000005181,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2025/06/[9200000005181]_20250626095819133.jpg,"부드러운 리스트레토 샷과 완벽한 양의 우유를 더해, 카페 라떼보다 커피의 맛을 진하게 즐길 수 있는 에스프레소 음료입니다.",https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000005181,2026-08-11,,,매장별 확인,,
스타벅스,플랫 화이트,에스프레소,170.0,8.0,5.0,13.0,130.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000005178,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2024/03/[9200000005178]_20240326103727795.jpg,"부드러운 리스트레토 샷과 완벽한 양의 스팀밀크를 더해, 카페 라떼보다 커피의 맛을 진하게 즐길 수 있는 에스프레소 음료입니다.",https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000005178,2026-08-11,,,매장별 확인,,
스타벅스,바닐라 스타벅스 더블 샷,에스프레소,125.0,2.0,4.5,14.0,30.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=110612,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2025/06/[110612]_20250626095701777.jpg,"신선하게 제조된 더블 샷 믹스에 바닐라 시럽을 넣고 에스프레소 샷, 얼음이 어우러져 핸드 쉐이킹한 음료",https://www.starbucks.co.kr/menu/drink_view.do?product_cd=110612,2026-08-11,,,매장별 확인,,
스타벅스,사케라또 아포가토,에스프레소,290.0,4.0,10.0,30.0,70.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000003505,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2021/03/[9200000003505]_20210322093241535.jpg,민트 잎과 쉐이킹한 리저브 에스프레소를 바닐라 아이스크림에 부어 프레쉬함과 달콤함이 조화롭게 퍼지는 리저브 만의 디저트 음료,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000003505,2026-08-11,,,매장별 확인,,
스타벅스,스파클링 시트러스 에스프레소,에스프레소,65.0,0.0,0.0,15.0,5.0,,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000003506,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2021/03/[9200000003506]_20210322093317854.jpg,리저브 에스프레소에 상큼한 레몬과 진저에일을 더해 청량감과 시트러스 풍미를 가득 선사하는 커피 음료,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000003506,2026-08-11,,,매장별 확인,,
스타벅스,에스프레소,에스프레소,5.0,0.0,0.0,0.0,0.0,,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=20,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2021/04/[20]_20210415144112678.jpg,"스타벅스 에스프레소는 향기로운 크레마 층과 바디 층, 하트 층으로 이루어져 있으며, 입안 가득히 커피와 달콤한 카라멜 향이 느껴지는 커피 음료",https://www.starbucks.co.kr/menu/drink_view.do?product_cd=20,2026-08-11,,,매장별 확인,,
스타벅스,커피 스타벅스 더블 샷,에스프레소,125.0,2.0,4.5,14.0,30.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=110611,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2025/06/[110611]_20250626095539402.jpg,"신선하게 제조된 더블 샷 믹스에 클래식 시럽을 넣고 에스프레소 샷, 얼음이 어우러져 핸드 쉐이킹한 음료",https://www.starbucks.co.kr/menu/drink_view.do?product_cd=110611,2026-08-11,,,매장별 확인,,
스타벅스,클래식 아포가토,에스프레소,240.0,4.0,10.0,18.0,70.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000001631,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2021/02/[9200000001631]_20210225090916684.jpg,[리저브R 매장 전용음료] 리저브 에스프레소 투 샷이 바닐라 아이스크림과 진하게 어우러진 정통 아포가토,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000001631,2026-08-11,,,매장별 확인,,
스타벅스,헤이즐넛 스타벅스 더블 샷,에스프레소,125.0,2.0,4.5,14.0,30.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=110614,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2025/06/[110614]_20250626174624137.jpg,"신선하게 제조된 더블 샷 믹스에 헤이즐넛 시럽을 넣고 에스프레소 샷, 얼음이 어우러져 핸드 쉐이킹한 음료",https://www.starbucks.co.kr/menu/drink_view.do?product_cd=110614,2026-08-11,,,매장별 확인,,
스타벅스,레드빈 말차 코코 프라푸치노,프라푸치노,245.0,5.0,5.0,30.0,210.0,우유,https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000006957,2026-08-11,True,True,https://www.istarbucks.co.kr/upload/store/skuimg/2026/07/[9200000006957]_20260715084716885.jpg,"한 잔의 풍성한 디저트처럼 즐기는 프리미엄 프라푸치노 달달한 단팥, 쌉싸름한 유기농 제주 말차, 쫀득한 펄 토핑과 코코넛 베이스의 다채로운 조합을 즐겨 보세요",https://www.starbucks.co.kr/menu/drink_view.do?product_cd=9200000006957,2026-08-11,,,매장별 확인,,
